week_id,week_label,rule_name,rule_run_id,agent_id,agent_name,coverage_state,issue_code,assignment_goal,assignments_made,eligible_conversations,matching_conversations,unassigned_conversations,context_note
19,"Feb 2-8","Claims Exception Queue",165,92,"Agent 092",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,93,"Agent 093",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,94,"Agent 094",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,95,"Agent 095",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,96,"Agent 096",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,97,"Agent 097",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,98,"Agent 098",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,99,"Agent 099",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,100,"Agent 100",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,101,"Agent 101",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,102,"Agent 102",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,103,"Agent 103",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,104,"Agent 104",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,105,"Agent 105",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,106,"Agent 106",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,106,"Agent 106",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
19,"Feb 2-8","Claims Exception Queue",165,107,"Agent 107",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,108,"Agent 108",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,109,"Agent 109",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,110,"Agent 110",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,111,"Agent 111",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,112,"Agent 112",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,113,"Agent 113",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,114,"Agent 114",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,115,"Agent 115",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,116,"Agent 116",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,117,"Agent 117",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,118,"Agent 118",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,119,"Agent 119",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,120,"Agent 120",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,121,"Agent 121",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,122,"Agent 122",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,123,"Agent 123",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,124,"Agent 124",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,125,"Agent 125",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,126,"Agent 126",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,127,"Agent 127",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,128,"Agent 128",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,129,"Agent 129",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,130,"Agent 130",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,131,"Agent 131",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,132,"Agent 132",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,133,"Agent 133",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,134,"Agent 134",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,135,"Agent 135",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,136,"Agent 136",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,137,"Agent 137",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,138,"Agent 138",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,139,"Agent 139",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,140,"Agent 140",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,141,"Agent 141",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,142,"Agent 142",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,143,"Agent 143",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,144,"Agent 144",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,145,"Agent 145",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,146,"Agent 146",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,147,"Agent 147",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,148,"Agent 148",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,149,"Agent 149",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,150,"Agent 150",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,151,"Agent 151",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,152,"Agent 152",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,153,"Agent 153",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,154,"Agent 154",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,155,"Agent 155",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,156,"Agent 156",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,157,"Agent 157",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,158,"Agent 158",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,159,"Agent 159",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,159,"Agent 159",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
19,"Feb 2-8","Claims Exception Queue",165,160,"Agent 160",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,161,"Agent 161",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,162,"Agent 162",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,163,"Agent 163",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,164,"Agent 164",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,165,"Agent 165",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,166,"Agent 166",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,167,"Agent 167",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,168,"Agent 168",covered,,2,2,2,4,0,
19,"Feb 2-8","Claims Exception Queue",165,169,"Agent 169",covered,,2,2,3,1,0,
19,"Feb 2-8","Claims Exception Queue",165,170,"Agent 170",covered,,2,2,4,2,0,
19,"Feb 2-8","Claims Exception Queue",165,171,"Agent 171",covered,,2,2,5,3,0,
19,"Feb 2-8","Claims Exception Queue",165,172,"Agent 172",covered,,2,2,6,4,0,
19,"Feb 2-8","Claims Exception Queue",165,173,"Agent 173",covered,,2,2,7,1,0,
19,"Feb 2-8","Claims Exception Queue",165,174,"Agent 174",covered,,2,2,2,2,0,
19,"Feb 2-8","Claims Exception Queue",165,175,"Agent 175",covered,,2,2,3,3,0,
19,"Feb 2-8","Claims Exception Queue",165,176,"Agent 176",covered,,2,2,4,4,0,
19,"Feb 2-8","Claims Exception Queue",165,177,"Agent 177",covered,,2,2,5,1,0,
19,"Feb 2-8","Claims Exception Queue",165,178,"Agent 178",covered,,2,2,6,2,0,
19,"Feb 2-8","Claims Exception Queue",165,179,"Agent 179",covered,,2,2,7,3,0,
19,"Feb 2-8","Claims Exception Queue",165,180,"Agent 180",covered,,2,2,2,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,1,"Agent 001",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,2,"Agent 002",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,3,"Agent 003",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,4,"Agent 004",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,5,"Agent 005",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,6,"Agent 006",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,7,"Agent 007",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,8,"Agent 008",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,9,"Agent 009",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,10,"Agent 010",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,11,"Agent 011",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,12,"Agent 012",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,13,"Agent 013",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,14,"Agent 014",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,15,"Agent 015",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,16,"Agent 016",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,17,"Agent 017",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,18,"Agent 018",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,19,"Agent 019",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,20,"Agent 020",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,21,"Agent 021",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,22,"Agent 022",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,23,"Agent 023",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,24,"Agent 024",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,25,"Agent 025",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,26,"Agent 026",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,27,"Agent 027",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,28,"Agent 028",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,29,"Agent 029",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,30,"Agent 030",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,31,"Agent 031",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,32,"Agent 032",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,33,"Agent 033",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,34,"Agent 034",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,35,"Agent 035",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,36,"Agent 036",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,37,"Agent 037",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,38,"Agent 038",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,39,"Agent 039",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,40,"Agent 040",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,41,"Agent 041",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,42,"Agent 042",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,43,"Agent 043",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,44,"Agent 044",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,45,"Agent 045",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,46,"Agent 046",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,47,"Agent 047",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,48,"Agent 048",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,49,"Agent 049",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,50,"Agent 050",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,51,"Agent 051",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,52,"Agent 052",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,53,"Agent 053",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,53,"Agent 053",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,54,"Agent 054",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,55,"Agent 055",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,56,"Agent 056",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,57,"Agent 057",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,58,"Agent 058",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,59,"Agent 059",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,60,"Agent 060",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,61,"Agent 061",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,62,"Agent 062",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,63,"Agent 063",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,64,"Agent 064",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,65,"Agent 065",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,66,"Agent 066",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,67,"Agent 067",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,68,"Agent 068",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,69,"Agent 069",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,70,"Agent 070",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,71,"Agent 071",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,72,"Agent 072",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,73,"Agent 073",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,74,"Agent 074",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,75,"Agent 075",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,76,"Agent 076",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,77,"Agent 077",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,78,"Agent 078",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,79,"Agent 079",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,80,"Agent 080",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,81,"Agent 081",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,82,"Agent 082",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,83,"Agent 083",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,84,"Agent 084",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,85,"Agent 085",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,86,"Agent 086",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,87,"Agent 087",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,88,"Agent 088",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,89,"Agent 089",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,90,"Agent 090",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,91,"Agent 091",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,92,"Agent 092",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,93,"Agent 093",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,94,"Agent 094",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,95,"Agent 095",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,96,"Agent 096",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,97,"Agent 097",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,98,"Agent 098",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,99,"Agent 099",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,100,"Agent 100",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,101,"Agent 101",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,102,"Agent 102",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,103,"Agent 103",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,104,"Agent 104",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,105,"Agent 105",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,106,"Agent 106",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,106,"Agent 106",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,107,"Agent 107",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,108,"Agent 108",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,109,"Agent 109",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,110,"Agent 110",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,111,"Agent 111",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,112,"Agent 112",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,113,"Agent 113",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,114,"Agent 114",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,115,"Agent 115",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,116,"Agent 116",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,117,"Agent 117",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,118,"Agent 118",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,119,"Agent 119",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,120,"Agent 120",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,121,"Agent 121",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,122,"Agent 122",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,123,"Agent 123",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,124,"Agent 124",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,125,"Agent 125",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,126,"Agent 126",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,127,"Agent 127",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,128,"Agent 128",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,129,"Agent 129",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,130,"Agent 130",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,131,"Agent 131",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,132,"Agent 132",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,133,"Agent 133",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,134,"Agent 134",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,135,"Agent 135",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,136,"Agent 136",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,137,"Agent 137",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,138,"Agent 138",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,139,"Agent 139",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,140,"Agent 140",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,141,"Agent 141",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,142,"Agent 142",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,143,"Agent 143",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,144,"Agent 144",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,145,"Agent 145",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,146,"Agent 146",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,147,"Agent 147",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,148,"Agent 148",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,149,"Agent 149",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,150,"Agent 150",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,151,"Agent 151",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,152,"Agent 152",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,153,"Agent 153",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,154,"Agent 154",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,155,"Agent 155",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,156,"Agent 156",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,157,"Agent 157",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,158,"Agent 158",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,159,"Agent 159",covered,,2,2,4,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,159,"Agent 159",informational,QUOTA_MET_BY_ANOTHER_RULE,2,2,1,1,0,"Coverage requirement already met by another rule in the same period."
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,160,"Agent 160",covered,,2,2,5,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,161,"Agent 161",covered,,2,2,6,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,162,"Agent 162",covered,,2,2,7,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,163,"Agent 163",covered,,2,2,2,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,164,"Agent 164",covered,,2,2,3,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,165,"Agent 165",covered,,2,2,4,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,166,"Agent 166",covered,,2,2,5,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,167,"Agent 167",covered,,2,2,6,3,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,168,"Agent 168",covered,,2,2,7,4,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,169,"Agent 169",covered,,2,2,2,1,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,170,"Agent 170",covered,,2,2,3,2,0,
19,"Feb 2-8","Escalation Sweep - Weekend Priority",166,171,"Agent 171",covered,,2,2,4,3,0,
